sourceTaxonId	sourceTaxonName	stage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	LocationinhostName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	notes	referenceSource	referenceDoi	referenceCitation
EOL:589380	Dollfusentis chandleri	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:205040	Eugerres plumieri	gut							Aguirre-Macedo et al. 2007. J. Helminthol. 81: 19-31	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:589380	Dollfusentis chandleri	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:205903	Oligoplites saurus	gut							Aguirre-Macedo et al. 2007. J. Helminthol. 81: 19-31	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:9084834	Clistobothrium carcharodoni	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:314276	Delphinus delphis	peritoneum						cites Raga 1985; as M. grimaldii, which was later identified by Aznar et al. 2007 and Randhawa 2011 as larval form of C. carcharodoni	Agusti et al. 2005. Parasitology 130: 461-474	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:9084834	Clistobothrium carcharodoni	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:328573	Balaenoptera physalus	peritoneum						cites Skrjabin 1970; probably dead-end host; as M. grimaldii, which was later identified by Aznar et al. 2007 and Randhawa 2011 as larval form of C. carcharodoni	Agusti et al. 2005. Parasitology 130: 461-474	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:9084834	Clistobothrium carcharodoni	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:311790	Globicephala melas	peritoneum						cites Raga 1985; as M. grimaldii, which was later identified by Aznar et al. 2007 and Randhawa 2011 as larval form of C. carcharodoni	Agusti et al. 2005. Parasitology 130: 461-474	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:9084834	Clistobothrium carcharodoni	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:317315	Lagenorhynchus acutus	peritoneum						cites Baylis 1919; as M. grimaldii, which was later identified by Aznar et al. 2007 and Randhawa 2011 as larval form of C. carcharodoni	Agusti et al. 2005. Parasitology 130: 461-474	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:9084834	Clistobothrium carcharodoni	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:328547	Physeter catodon	peritoneum						cites Skrjabin 1970; probably dead-end host; as M. grimaldii, which was later identified by Aznar et al. 2007 and Randhawa 2011 as larval form of C. carcharodoni	Agusti et al. 2005. Parasitology 130: 461-474	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965351	Cystidicoloides tenuissima	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:206776	Salmo salar	stomach						gives estimate of fecundity	Aho and Kennedy. 1987. J. Fish Biol. 31: 123-141	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965351	Cystidicoloides tenuissima	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:3683812	Leptophlebia marginata	body cavity						based on densities, estimated that 90% of eggs did not get eaten; of those that were eaten 80% were eaten by 'wrong' species of insect (plecopteran, ephemoropteran) where L3s were not found; interesting analysis but assumption-laden	Aho and Kennedy. 1987. J. Fish Biol. 31: 123-141	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4967907	Moniezia expansa	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:448481	Scheloribates fimbriatus	body cavity							Akrami et al. 2007. Int. J. Acarol. 33: 365-369	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Sclerocollum saudii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:344052	Megaluropus agilis	body cavity						worm is orange in amphipod, but coloration likely plays no role in transmission because ingestion is accidental	Al-Jahdali et al. 2015. J. Helminthol. 89: 277-287	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Sclerocollum saudii	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:219407	Siganus rivulatus	gut						herbivorous fish that gets infected accidentally	Al-Jahdali et al. 2015. J. Helminthol. 89: 277-287	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13533707	Hadjelia truncata	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1050069	Columba livia	gizzard							Alborzi and Rahbar. 2012. Iran. J. Parasitol. 7: 92-98	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13533707	Hadjelia truncata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1041832	Alphitobius diaperinus	body cavity						host size given	Alborzi and Rahbar. 2012. Iran. J. Parasitol. 7: 92-98	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:13822434	Zoogoneticus purhepechus	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:217360	Zoogoneticus quitzeoensis	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:217359	Xenotoca variata	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048731	Nycticorax nycticorax	gut							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:13822434	Zoogoneticus purhepechus	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:217360	Zoogoneticus quitzeoensis	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:217359	Xenotoca variata	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1157371	Chirostoma humboldtianum	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1157371	Chirostoma humboldtianum	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048711	Egretta caerulea	gut							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:222677	Allotoca catarinae	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:222677	Allotoca catarinae	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1012472	Allotoca zacapuensis	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1012472	Allotoca zacapuensis	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:205803	Alloophorus robustus	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:205803	Alloophorus robustus	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:217347	Skiffia multipunctata	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:217347	Skiffia multipunctata	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:214609	Chirostoma estor	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:214609	Chirostoma estor	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:994515	Girardinichthys multiradiatus	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:994515	Girardinichthys multiradiatus	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1012097	Goodea atripinnis	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1012097	Goodea atripinnis	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:207501	Ictalurus dugesi	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:207501	Ictalurus dugesi	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:18027945	Notropis grandis	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:18027945	Notropis grandis	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1157652	Skiffia lermae	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1157652	Skiffia lermae	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048011	Botaurus lentiginosus	gut							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:214655	Chirostoma attenuatum	body cavity							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:214655	Chirostoma attenuatum	mesentery							Alcantar-Escalera et al. 2013. Mol. Ecol. Res. 13: 1116-1124	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:17243405	Prochristianella hispida	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:994773	Dasyatis sabina	spiral valve							Aldrich. 1965. J. Parasitol. 51: 370-376	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:17243405	Prochristianella hispida	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Penaeus aztecus	digestive gland							Aldrich. 1965. J. Parasitol. 51: 370-376	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Oochoristica osheroffi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:815843	Crotalus cerastes	gut							Alexander and Alexander. 1957. J. Parasitol. 43: 365-366	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968138	Echinocotyle clerci	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1047367	Anas capensis	gut						not sure these host records from S. Africa are for the same parasite as found by Jarecka in Poland and described in the USSR	Alexander and McLaughlin. 1997. Onderstepoort J. Vet. Res. 64: 161-173	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968138	Echinocotyle clerci	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048469	Anas smithii	gut							Alexander and McLaughlin. 1997. Onderstepoort J. Vet. Res. 64: 161-173	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Retinometra exigua	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1049263	Gallus gallus	gut							Alicata and Chang. 1939. J. Parasitol. 25: 121-127	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Obeliscoides cuniculi cuniculi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:326924	Cavia porcellus	stomach						experimental host	Alicata. 1932. J. Agric. Res. 44: 401-419	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835903	Gongylonema pulchrum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:313992	Dama dama	mucosa of mouth							Alicata. 1935. US Dept. Agric. Tech. Bull. 489: 1-96	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13340392	Physocephalus sexalatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:995406	Onthophagus hecate	body cavity							Alicata. 1935. US Dept. Agric. Tech. Bull. 489: 1-96	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835903	Gongylonema pulchrum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:326924	Cavia porcellus	esophagus							Alicata. 1935. US Dept. Agric. Tech. Bull. 489: 1-96	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835903	Gongylonema pulchrum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327955	Homo sapiens	esophagus						rarely reported in humans	Alicata. 1935. US Dept. Agric. Tech. Bull. 489: 1-96	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
